index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size,isCovid
419,211,2017-02-04 08:00:00,1,Park Slope/Carroll Gardens,247.0,147.0,2017,2,4,8,0,2,1
881,211,2017-02-04 12:00:00,1,Park Slope/Carroll Gardens,507.0,246.0,2017,2,4,12,0,2,1
1342,211,2017-02-04 16:00:00,1,Park Slope/Carroll Gardens,530.0,382.0,2017,2,4,16,0,2,1
1806,211,2017-02-04 20:00:00,1,Park Slope/Carroll Gardens,358.0,325.0,2017,2,4,20,0,2,1
2269,211,2017-02-05 00:00:00,1,Park Slope/Carroll Gardens,165.0,111.0,2017,2,5,0,0,2,1
2733,211,2017-02-05 04:00:00,1,Park Slope/Carroll Gardens,23.0,8.0,2017,2,5,4,0,2,1
3193,211,2017-02-05 08:00:00,1,Park Slope/Carroll Gardens,160.0,254.0,2017,2,5,8,0,2,1
3657,211,2017-02-05 12:00:00,1,Park Slope/Carroll Gardens,391.0,302.0,2017,2,5,12,0,2,1
4118,211,2017-02-05 16:00:00,1,Park Slope/Carroll Gardens,461.0,308.0,2017,2,5,16,0,2,1
4582,211,2017-02-05 20:00:00,1,Park Slope/Carroll Gardens,225.0,160.0,2017,2,5,20,0,2,1
5034,211,2017-02-06 00:00:00,1,Park Slope/Carroll Gardens,85.0,52.0,2017,2,6,0,0,2,1
5482,211,2017-02-06 04:00:00,1,Park Slope/Carroll Gardens,6.0,9.0,2017,2,6,4,0,2,1
5935,211,2017-02-06 08:00:00,1,Park Slope/Carroll Gardens,1796.0,452.0,2017,2,6,8,0,2,1
6401,211,2017-02-06 12:00:00,1,Park Slope/Carroll Gardens,812.0,322.0,2017,2,6,12,0,2,1
6867,211,2017-02-06 16:00:00,1,Park Slope/Carroll Gardens,570.0,1090.0,2017,2,6,16,0,2,1
7333,211,2017-02-06 20:00:00,1,Park Slope/Carroll Gardens,547.0,968.0,2017,2,6,20,0,2,1
7784,211,2017-02-07 00:00:00,1,Park Slope/Carroll Gardens,147.0,187.0,2017,2,7,0,0,2,1
8218,211,2017-02-07 04:00:00,1,Park Slope/Carroll Gardens,7.0,22.0,2017,2,7,4,0,2,1
8669,211,2017-02-07 08:00:00,1,Park Slope/Carroll Gardens,1881.0,451.0,2017,2,7,8,0,2,1
9135,211,2017-02-07 12:00:00,1,Park Slope/Carroll Gardens,869.0,367.0,2017,2,7,12,0,2,1
9601,211,2017-02-07 16:00:00,1,Park Slope/Carroll Gardens,718.0,980.0,2017,2,7,16,0,2,1
10067,211,2017-02-07 20:00:00,1,Park Slope/Carroll Gardens,472.0,962.0,2017,2,7,20,0,2,1
10520,211,2017-02-08 00:00:00,1,Park Slope/Carroll Gardens,128.0,216.0,2017,2,8,0,0,2,1
10958,211,2017-02-08 04:00:00,1,Park Slope/Carroll Gardens,16.0,8.0,2017,2,8,4,0,2,1
11410,211,2017-02-08 08:00:00,1,Park Slope/Carroll Gardens,1882.0,429.0,2017,2,8,8,0,2,1
11876,211,2017-02-08 12:00:00,1,Park Slope/Carroll Gardens,875.0,411.0,2017,2,8,12,0,2,1
12342,211,2017-02-08 16:00:00,1,Park Slope/Carroll Gardens,710.0,1053.0,2017,2,8,16,0,2,1
12808,211,2017-02-08 20:00:00,1,Park Slope/Carroll Gardens,554.0,997.0,2017,2,8,20,0,2,1
13271,211,2017-02-09 00:00:00,1,Park Slope/Carroll Gardens,175.0,242.0,2017,2,9,0,0,2,1
13727,211,2017-02-09 04:00:00,1,Park Slope/Carroll Gardens,19.0,26.0,2017,2,9,4,0,2,1
14189,211,2017-02-09 08:00:00,1,Park Slope/Carroll Gardens,749.0,218.0,2017,2,9,8,0,2,1
14655,211,2017-02-09 12:00:00,1,Park Slope/Carroll Gardens,411.0,202.0,2017,2,9,12,0,2,1
15121,211,2017-02-09 16:00:00,1,Park Slope/Carroll Gardens,406.0,540.0,2017,2,9,16,0,2,1
15587,211,2017-02-09 20:00:00,1,Park Slope/Carroll Gardens,311.0,480.0,2017,2,9,20,0,2,1
16036,211,2017-02-10 00:00:00,1,Park Slope/Carroll Gardens,196.0,158.0,2017,2,10,0,0,2,1
16470,211,2017-02-10 04:00:00,1,Park Slope/Carroll Gardens,29.0,33.0,2017,2,10,4,0,2,1
16921,211,2017-02-10 08:00:00,1,Park Slope/Carroll Gardens,1714.0,519.0,2017,2,10,8,0,2,1
17387,211,2017-02-10 12:00:00,1,Park Slope/Carroll Gardens,893.0,412.0,2017,2,10,12,0,2,1
17853,211,2017-02-10 16:00:00,1,Park Slope/Carroll Gardens,712.0,1162.0,2017,2,10,16,0,2,1
18319,211,2017-02-10 20:00:00,1,Park Slope/Carroll Gardens,737.0,1063.0,2017,2,10,20,0,2,1
18785,211,2017-02-11 00:00:00,1,Park Slope/Carroll Gardens,291.0,288.0,2017,2,11,0,0,2,1
19247,211,2017-02-11 04:00:00,1,Park Slope/Carroll Gardens,43.0,36.0,2017,2,11,4,0,2,1
19710,211,2017-02-11 08:00:00,1,Park Slope/Carroll Gardens,282.0,235.0,2017,2,11,8,0,2,1
20173,211,2017-02-11 12:00:00,1,Park Slope/Carroll Gardens,690.0,707.0,2017,2,11,12,0,2,1
20635,211,2017-02-11 16:00:00,1,Park Slope/Carroll Gardens,807.0,865.0,2017,2,11,16,0,2,1
21100,211,2017-02-11 20:00:00,1,Park Slope/Carroll Gardens,525.0,601.0,2017,2,11,20,0,2,1
21562,211,2017-02-12 00:00:00,1,Park Slope/Carroll Gardens,348.0,275.0,2017,2,12,0,0,2,1
22026,211,2017-02-12 04:00:00,1,Park Slope/Carroll Gardens,73.0,56.0,2017,2,12,4,0,2,1
