index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size,isCovid
194,430,2017-02-04 04:00:00,1,Financial District,362.0,141.0,2017,2,4,4,0,2,1
632,430,2017-02-04 08:00:00,1,Financial District,864.0,1174.0,2017,2,4,8,0,2,1
1095,430,2017-02-04 12:00:00,1,Financial District,1551.0,2065.0,2017,2,4,12,0,2,1
1558,430,2017-02-04 16:00:00,1,Financial District,2078.0,1629.0,2017,2,4,16,0,2,1
2023,430,2017-02-04 20:00:00,1,Financial District,1276.0,1291.0,2017,2,4,20,0,2,1
2485,430,2017-02-05 00:00:00,1,Financial District,207.0,677.0,2017,2,5,0,0,2,1
2948,430,2017-02-05 04:00:00,1,Financial District,178.0,156.0,2017,2,5,4,0,2,1
3409,430,2017-02-05 08:00:00,1,Financial District,541.0,840.0,2017,2,5,8,0,2,1
3873,430,2017-02-05 12:00:00,1,Financial District,1264.0,1496.0,2017,2,5,12,0,2,1
4334,430,2017-02-05 16:00:00,1,Financial District,1470.0,1301.0,2017,2,5,16,0,2,1
4798,430,2017-02-05 20:00:00,1,Financial District,814.0,980.0,2017,2,5,20,0,2,1
5243,430,2017-02-06 00:00:00,1,Financial District,70.0,103.0,2017,2,6,0,0,2,1
5688,430,2017-02-06 04:00:00,1,Financial District,805.0,216.0,2017,2,6,4,0,2,1
6152,430,2017-02-06 08:00:00,1,Financial District,3492.0,2918.0,2017,2,6,8,0,2,1
6618,430,2017-02-06 12:00:00,1,Financial District,3184.0,3554.0,2017,2,6,12,0,2,1
7084,430,2017-02-06 16:00:00,1,Financial District,3728.0,3318.0,2017,2,6,16,0,2,1
7550,430,2017-02-06 20:00:00,1,Financial District,2832.0,2933.0,2017,2,6,20,0,2,1
7982,430,2017-02-07 00:00:00,1,Financial District,0.0,1.0,2017,2,7,0,0,2,1
8423,430,2017-02-07 04:00:00,1,Financial District,1326.0,299.0,2017,2,7,4,0,2,1
8886,430,2017-02-07 08:00:00,1,Financial District,3744.0,2557.0,2017,2,7,8,0,2,1
9352,430,2017-02-07 12:00:00,1,Financial District,2934.0,2933.0,2017,2,7,12,0,2,1
9818,430,2017-02-07 16:00:00,1,Financial District,3431.0,3170.0,2017,2,7,16,0,2,1
10284,430,2017-02-07 20:00:00,1,Financial District,2610.0,3026.0,2017,2,7,20,0,2,1
10721,430,2017-02-08 00:00:00,1,Financial District,18.0,115.0,2017,2,8,0,0,2,1
11164,430,2017-02-08 04:00:00,1,Financial District,860.0,145.0,2017,2,8,4,0,2,1
